round,client_id,test_acc,test_loss,trust_score,is_malicious_detected,grad_norm,param_divergence,cosine_similarity,performance_variance,label_flip_score,predicted_trust,dp_epsilon,aggregation_method
12,12,1.0,0.1450428028795847,0.9908222282525585,False,1.4825384616851807,0.00850909948348999,computed,computed,computed,0.24835184451670955,0.0,median
12,19,1.0,0.1450428028795847,0.9997032195362476,False,1.4825384616851807,0.0,computed,computed,computed,0.23801391774527192,0.0,median
12,13,1.0,0.1450428028795847,0.9999102406290494,False,1.4825384616851807,0.0,computed,computed,computed,0.25564038196256944,0.0,median
12,10,1.0,0.1450428028795847,0.9783146636361267,False,1.4825384616851807,0.0,computed,computed,computed,0.29083521002037577,0.0,median
12,15,1.0,0.1450428028795847,0.9999811227820923,False,1.4825384616851807,0.0,computed,computed,computed,0.2589737152959028,0.0,median
12,7,1.0,0.1450428028795847,0.9896544649454397,False,1.4825384616851807,0.0,computed,computed,computed,0.24503153504429065,0.0,median
13,9,0.9904761904761905,0.12252803929072202,0.9999995739492171,False,2.725249767303467,0.0,computed,computed,computed,0.37939627937426434,0.0,median
13,8,0.9904761904761905,0.12252803929072202,0.9878594475087077,False,2.725249767303467,0.0,computed,computed,computed,0.3122824606126585,0.0,median
13,6,0.9904761904761905,0.12252803929072202,0.9549909827187955,False,2.725249767303467,0.0,computed,computed,computed,0.37939627937426434,0.0,median
13,14,0.9904761904761905,0.12252803929072202,0.9943925128470474,False,2.725249767303467,0.0,computed,computed,computed,0.3661078339205128,0.0,median
13,13,0.9904761904761905,0.12252803929072202,0.9999730721887148,False,2.725249767303467,0.0,computed,computed,computed,0.36521726142709765,0.0,median
13,2,0.9904761904761905,0.12252803929072202,0.9947112594573289,False,2.725249767303467,0.0,computed,computed,computed,0.3661078339205128,0.0,median
13,19,0.9904761904761905,0.12252803929072202,0.9999109658608742,False,2.725249767303467,0.0,computed,computed,computed,0.37939627937426434,0.0,median
13,12,0.9904761904761905,0.12252803929072202,0.9972466684757675,False,2.725249767303467,0.0,computed,computed,computed,0.35575758059017626,0.0,median
13,1,0.9904761904761905,0.12252803929072202,0.998784532626102,False,2.725249767303467,0.0,computed,computed,computed,0.37939627937426434,0.0,median
13,17,0.9904761904761905,0.12252803929072202,0.9999981754806042,False,2.725249767303467,0.0,computed,computed,computed,0.37939627937426434,0.0,median
13,4,0.9904761904761905,0.12252803929072202,0.9999995203939853,False,2.725249767303467,0.0,computed,computed,computed,0.37939627937426434,0.0,median
13,15,0.9904761904761905,0.12252803929072202,0.9999943368346276,False,2.725249767303467,0.0,computed,computed,computed,0.37939627937426434,0.0,median
13,18,0.9904761904761905,0.12252803929072202,0.9549992599526222,False,2.725249767303467,0.0,computed,computed,computed,0.37939627937426434,0.0,median
13,0,0.9904761904761905,0.12252803929072202,0.9994241368364613,False,2.725249767303467,0.0,computed,computed,computed,0.3486339280937645,0.0,median
13,16,0.9904761904761905,0.12252803929072202,0.9284267619947735,False,2.725249767303467,0.09745222193328093,computed,computed,computed,0.3767423857930494,0.0,median
14,5,1.0,0.11774241620242311,0.9650276845744137,False,2.037803888320923,0.045056005318959556,computed,computed,computed,0.2829180333022993,0.0,median
14,11,1.0,0.11774241620242311,0.9245604237710421,False,2.037803888320923,0.0757515827814738,computed,computed,computed,0.24613218394299888,0.0,median
14,4,1.0,0.11774241620242311,0.9999998561181955,False,2.037803888320923,0.0,computed,computed,computed,0.25538634915656766,0.0,median
14,19,1.0,0.11774241620242311,0.9999732897582623,False,2.037803888320923,0.0,computed,computed,computed,0.25538634915656766,0.0,median
14,9,1.0,0.11774241620242311,0.9999998721847652,False,2.037803888320923,0.0,computed,computed,computed,0.25538634915656766,0.0,median
